author_name,affiliation,city,country,publication_date,title,latitude,longitude,cluster
Wada K.,National Center for Global Health and Medicine,Tokyo,Japan,2016-12-01,Differences in stroke and ischemic heart disease mortality by occupation and industry among Japanese working-aged men,35.6768601,139.7638947,1
Tun H.T.,University of Miyazaki,Miyazaki,Japan,2016-12-27,Business goals monitoring and control measures in CMMI,32.097681,131.294542,1
Elgueta J.,Universidad Central de Chile,Santiago,Chile,2016-12-08,Methods agile and methodology A+S in the teaching of software engineering,-33.4377756,-70.6504502,10
Huang X.,Chinese Academy of Sciences,Beijing,China,2016-12-27,Enhanced Luminescence Performance of Quantum Wells by Coupling Piezo-Phototronic with Plasmonic Effects,40.190632,116.412144,1
Zhao L.,China Aerodynamics Research and Development Center,Mianyang,China,2016-12-01,Advances of research on internal cryogenic strain gauge balance abroad,31.4602714,104.7160723,1
Gu W.C.,China Petroleum Pipeline Bureau Tianjin Design Institute,Tianjin,China,2016-12-20,Several problems in the engineering design of oil and gas pipeline,39.3032619,117.4163641,1
Aktan A.,Drexel University,Philadelphia,United States,2016-12-27,Leveraging technology for infrastructure condition and performance assessment,39.9527237,-75.1635262,0
Sarmadi H.,Ferdowsi University of Mashhad,Mashhad,Iran,2016-12-01,A new iterative model updating technique based on least squares minimal residual method using measured modal data,36.2974945,59.6059232,2
Campagnolo P.,Imperial College London,London,United Kingdom,2016-12-07,Pericyte Seeded Dual Peptide Scaffold with Improved Endothelialization for Vascular Graft Tissue Engineering,51.5074456,-0.1277653,2
Wang L.,National University of Defense Technology China,Changsha,China,2016-12-01,Estimation and compensation for dynamic bending error parameters of mechanical dithered RLG sensitive axis,28.1450774,113.2384362,1
Zou Z.,Liaoning University,Shenyang,China,2016-12-14,Cre fused with RVG peptide mediates targeted genome editing in mouse brain cells in vivo,41.8026095,123.4279105,1
Huang E.,"University of California, San Diego",La Jolla,United States,2016-12-16,Spectrum engineering for reconstructive spectrometry,32.8401623,-117.2740777,0
Zhou X.,Southwest Jiaotong University,Chengdu,China,2016-12-01,Analysis of the optimal anchoring angle of anchor bolts (cables) for slope reinforcement at mountain tunnel portal sections,30.6598628,104.0633717,1
Ditu L.M.,Universitatea din Bucuresti,Bucharest,Romania,2016-12-01,Biopolymers tailored for intelligent scaffolding and drug delivery,44.4361414,26.1027202,2
Vinh V.D.,Ton-Duc-Thang University,Ho Chi Minh City,Viet Nam,2016-12-30,A novel hybrid method for time series subsequence join,10.7763897,106.7011391,20
Bergillos R.J.,Universidad de Granada,Granada,Spain,2016-12-01,Implications of delta retreat on wave propagation and longshore sediment transport - Guadalfeo case study (southern Spain),37.1734995,-3.5995337,2
Driessen T.,Universität Augsburg,Augsburg,Germany,2016-12-07,Shifting temporal and communicational aspects into design phase via AADL and RTSJ,48.3690341,10.8979522,2
Hariri-Ardebili M.A.,College of Engineering and Applied Science,Boulder,United States,2016-12-01,Seismic fragility analysis of concrete dams: A state-of-the-art review,40.0149856,-105.270545,0
Gupta M.K.,Indian Institute of Technology Patna,Patna,India,2016-12-01,On detectability and observer design for rectangular linear descriptor systems,25.6093239,85.1235252,3
Chen X.K.,Guangdong Power Grid Corporation,Guangzhou,China,2016-12-01,Design of simplified online ultra-short term photovoltaic output forecasting algorithm for low cost microgrid,23.1301964,113.2592945,1
Adanur S.,Karadeniz Technical University,Trabzon,Turkey,2016-12-10,Stochastic response of suspension bridges for various spatial variability models,41.0054605,39.7301463,2
Chauhan A.,Hasso-Plattner-Institut für Softwaresystemtechnik GmbH,Potsdam,Germany,2016-12-01,Greed is good for deterministic scale-free networks,52.4009309,13.0591397,2
Wang L.,Ministry of Education of the People's Republic of China,Beijing,China,2016-12-01,Multi-task learning for gender and age prediction on Chinese microblog,40.190632,116.412144,1
Zaeri N.,Arab Open University Kuwait,Safat,Kuwait,2016-12-22,Pose invariant thermal face recognition using AMI moments,29.33441225,47.94752228404107,2
Türeci D.,Ministry of Education,Ankara,Turkey,2016-12-01,The slab albedo problem for the triplet scattering kernel with modified FN method,39.7160439,32.7059948,2
Chen P.H.,"College of Engineering, National Taiwan University",Taipei,Taiwan,2016-12-15,Understanding the relationships between environmental management practices and financial performances of multinational construction firms,25.0375198,121.5636796,1
Guha S.,Hebrew University of Jerusalem,Jerusalem,Israel,2016-12-01,Mean-payoff games on timed automata,31.7788242,35.2257626,2
Hamid A.,Universiti Sains Malaysia,Minden,Malaysia,2016-12-30,Framework for successful Open Source Software implementation in the Malaysian Public Sector,5.3624194,100.30365245565372,8
Wang J.,Minstry of Environmental Protection,Beijing,China,2016-12-05,A review of management of national key environmental engineering projects in China,40.190632,116.412144,1
Taharim N.F.,Universiti Teknologi MARA,Shah Alam,Malaysia,2016-12-28,Emotion and playful elements in mobile learning,3.0739429,101.5185278,8
Xie D.Y.,NC State University,Raleigh,United States,2016-12-01,"Artemisinin biosynthesis in Artemisia annua and metabolic engineering: questions, challenges, and perspectives",35.7803977,-78.6390989,0
Liu M.,"Institute of Medicinal Plant Development, Chinese Academy of Medical Sciences &amp; Peking Union Medical College",Beijing,China,2016-12-16,"Plastoquinone and ubiquinone in plants: Biosynthesis, physiological function and metabolic engineering",40.190632,116.412144,1
Thenon A.,IFP Energies nouvelles,Rueil-Malmaison,France,2016-12-01,Multi-fidelity meta-modeling for reservoir engineering - application to history matching,48.87778,2.1802832,2
Morozzi A.,"Istituto Nazionale di Fisica Nucleare, Sezione di Perugia",Perugia,Italy,2016-12-19,Polycrystalline CVD diamond device level modeling for particle detection applications,43.1070321,12.402996209906489,2
Oulhote Y.,Harvard T.H. Chan School of Public Health,Boston,United States,2016-12-01,Behavioral difficulties in 7-year old children in relation to developmental exposure to perfluorinated alkyl substances,42.3554334,-71.060511,0
Jha P.K.,"University of California, Berkeley",Berkeley,United States,2016-12-16,Topologically reconfigurable atomic lattice quantum metamaterial,37.8708393,-122.272863,0
Ebinger S.,Helmholtz Center Munich German Research Center for Environmental Health,Oberschleissheim,Germany,2016-12-12,"Characterization of Rare, Dormant, and Therapy-Resistant Cells in Acute Lymphoblastic Leukemia",48.2549383,11.5546058,2
Rodríguez C.,Universidad de Oviedo,Oviedo,Spain,2016-12-01,The use of the small punch test to solve practical engineering problems,43.3618625,-5.8483581,2
Whitesides C.J.,Coastal Carolina University,Conway,United States,2016-12-01,Bioturbation by gophers and marmots and its effects on conifer germination,35.0891932,-92.4398402,0
Wu Y.,China University of Petroleum-Beijing,Beijing,China,2016-12-15,A practical method for production data analysis from multistage fractured horizontal wells in shale gas reservoirs,40.190632,116.412144,1
Liao B.,China University of Mining and Technology,Xuzhou,China,2016-12-01,Development and experimental research on deformation test sensor of geotextile reinforcement tape,34.2665258,117.1810431,1
Deuschel T.,Munster Technological University (MTU),Bishopstown,Ireland,2016-12-05,On the Importance of Spatial Perception for the Design of Adaptive User Interfaces,51.8796067,-8.5166631,2
Svoboda A.,Iowa State University,Ames,United States,2016-12-01,The Effects of Produce Washes on the Quality and Shelf Life of “Cantaloupe” (Cucumis Melo var. Cantalupensis) and “Watermelon” (Citrullus Lantus var. Lanatus),42.0267567,-93.6170448,0
Xing Z.,National Graduate Institute for Policy Studies,Minato,Japan,2016-12-01,Measuring the impact of Japanese local public hospital reform on national medical expenditure via panel data regression,35.6580089,139.7515137,1
Li C.Q.,RMIT University,Melbourne,Australia,2016-12-01,Closed-form solution to first passage probability for nonstationary lognormal processes,-37.8142454,144.9631732,4
Ishida Y.,Nagoya Institute of Technology,Nagoya,Japan,2016-12-16,Related Word Recommendation Mechanism for Speech Dialogue System,35.1851045,136.8998438,1
Mahdiani M.R.,Amirkabir University of Technology,Tehran,Iran,2016-12-01,A novel model for predicting the temperature profile in gas lift wells,35.6892523,51.3896004,2
Cunningham M.,Queen’s University,Kingston,Canada,2016-12-01,Carbon Dioxide Switchable Polymers and Processes in Polymer Reaction Engineering,44.3054151,-76.4283781,0
Reddy M.L.P.,Academy of Scientific and Innovative Research (AcSIR),Ghaziabad,India,2016-12-01,"Evolution of 2, 3′-bipyridine class of cyclometalating ligands as efficient phosphorescent iridium(III) emitters for applications in organic light emitting diodes",28.7749966,77.4586967071196,3
Jeong S.,Daegu Gyeongbuk Institute of Science and Technology,Daegu,South Korea,2016-12-22,A hybrid V2X system for safety-critical applications in VANET,35.8713,128.6018,1
Bhatia H.,Francis College of Engineering,Lowell,United States,2016-12-01,Hybridoma cell-culture and glycan profile dataset at various bioreactor conditions,42.6414437,-71.3085329,0
Dominic D.,Universiti Teknologi PETRONAS,Seri Iskandar,Malaysia,2016-12-14,Engaging university students in hands on learning practices and social media collaboration,4.3612524,100.9508728,8
Zhang Y.,Vanderbilt University School of Engineering,Nashville,United States,2016-12-07,Probing electrical signals in the retina: Via graphene-integrated microfluidic platforms,36.1622767,-86.7742984,0
Cheng H.,University of Chinese Academy of Sciences,Beijing,China,2016-12-09,Manufacturing ontology development based on industry 4.0 demonstration production line,40.190632,116.412144,1
Liang H.,Hajim School of Engineering and Applied Sciences,Rochester,United States,2016-12-26,Ultra-broadband dispersion engineering of nanophotonic waveguides,43.157285,-77.615214,0
Xie T.,Harbin Institute of Technology,Harbin,China,2016-12-01,Experiment investigation on deicing characteristics and energy efficiency using infrared ray as heat source,45.7593633,126.6276177,1
Pereirinha P.,Instituto Politécnico de Coimbra,Coimbra,Portugal,2016-12-19,Learning Electric Vehicles and Traction at the Polytechnic of Coimbra,40.2111931,-8.4294632,2
Jain S.,Amity University,Noida,India,2016-12-15,"Impact of early testing on cost, reliability and release time",28.5706333,77.3272147,3
Li Y.,Shandong Agricultural University,Tai'an,China,2016-12-19,Triterpenoid-Based Self-Healing Supramolecular Polymer Hydrogels Formed by Host–Guest Interactions,36.2002968,117.0809316,1
Kremleva L.V.,Northern (Arctic) Federal University,Arkhangelsk,Russian Federation,2016-12-01,Optimal technological base for long workpieces,64.543022,40.537121,2
Hien N.T.M.,Ho Chi Minh City University of Technology - HCMUT,Ho Chi Minh City,Viet Nam,2016-12-12,Optimization of micro-plasma parameters for wound healing,10.7763897,106.7011391,20
Mo H.D.,City University of Hong Kong,Hong Kong,Hong Kong,2016-12-01,A system-of-systems framework for the reliability analysis of distributed generation systems accounting for the impact of degraded communication networks,22.2793278,114.1628131,1
Yuan J.,"Agency for Science, Technology and Research, Singapore",Singapore City,Singapore,2016-12-10,Metabolically engineered Saccharomyces cerevisiae for branched-chain ester productions,1.2899175,103.8519072,8
Poruban J.,Technická Univerzita v Košiciach,Kosice,Slovakia,2016-12-29,Motivating students in Component-Based Programming courses,48.7172272,21.2496774,2
Khan I.A.,Aligarh Muslim University,Aligarh,India,2016-12-01,Notes on war technology and military engineering in pre-modern India,27.8761073,78.13581531245276,3
Campana P.E.,Mälardalen University,Vasteras,Sweden,2016-12-15,An open-source optimization tool for solar home systems: A case study in Namibia,59.6110992,16.5463679,2
Sabatini R.,RMIT University,Melbourne,Australia,2016-12-07,Avionics-based GNSS integrity augmentation synergies with SBAS and GBAS for safety-critical aviation applications,-37.8142454,144.9631732,4
Liu Y.,Lanzhou University,Lanzhou,China,2016-12-15,Evaluation of restoration effect in degraded alpine meadow under different regulation measures,36.474436,103.733224,1
Selcen Guzey S.,Purdue University,West Lafayette,United States,2016-12-01,Student Interest in Engineering Design-Based Science,40.4258686,-86.9080655,0
Liang J.,Jiangsu University,Zhenjiang,China,2016-12-01,The driving active service system model based on MAS for internet of vehicle environment,32.1891959,119.4200069,1
Filiot E.,Université Libre de Bruxelles,Brussels,Belgium,2016-12-01,Aperiodicity of rational functions is PSPACE-complete,50.8465573,4.351697,2
Tippmann J.,Technische Universität München,Munich,Germany,2016-12-01,Analysis of the History of Dispensing Systems and their Effects on the State of the Art,48.1371079,11.5753822,2
Yoshimoto S.,Kumamoto University,Kumamoto,Japan,2016-12-27,Conformational Change in Molecular Assembly of Nickel(II) Tetra(n-propyl)porphycene Triggered by Potential Manipulation,32.6450475,130.6341345,1
